Visit_ID,Guest_ID,Visitor,spot,title,uri
3958.0,3958.0,Martin Herrmann von Anfpach f. 2.,Martin Herrmann,Martin Herrmann (Kabarettist),http://de.wikipedia.org/wiki/Martin_Herrmann_%28Kabarettist%29
3966.0,3966.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
3971.0,3971.0,Hr. Casper Willj von Villmergen f. 2.,Casper,Casper (Rapper),http://de.wikipedia.org/wiki/Casper_%28Rapper%29
3978.0,3978.0,Richter Burlet von Richenburg.,Burlet,Delphyne Burlet,http://de.wikipedia.org/wiki/Delphyne_Burlet
3985.0,3985.0,Mr. Andre Cassati f. 2. de Milan,Cassati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
3995.0,3995.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
4005.0,4005.0,Richter Burlet von Richenburg.,Burlet,Jules de Burlet,http://de.wikipedia.org/wiki/Jules_de_Burlet
4019.0,4019.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
4021.0,4021.0,Hr. Daniel Danielis von Feldkirch f. 2.,Daniel Danielis,Daniel Daniélis,http://de.wikipedia.org/wiki/Daniel_Dani%C3%A9lis
4030.0,4030.0,Richter Burlet von Richenburg.,Burlet,Jules de Burlet,http://de.wikipedia.org/wiki/Jules_de_Burlet
4035.0,4035.0,Mr. Andre Cassati f. 2. de Milan,Cassati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
4059.0,4059.0,Hr. Michael Greis von Hornhaufen.,Michael Greis,Michael Greis,http://de.wikipedia.org/wiki/Michael_Greis
4093.0,4093.0,Sayler von Straßburg.,Sayler,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler
4095.0,4095.0,Hr. Michael Greis von Hornhausen.,Michael Greis,Michael Greis,http://de.wikipedia.org/wiki/Michael_Greis
4107.0,4107.0,Michael Kern von Bamberg f. 3. Muß.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4116.0,4116.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
4122.0,4122.0,Ferdinand Keller von Frauenfeld.,Ferdinand Keller,Ferdinand Keller (Altertumsforscher),http://de.wikipedia.org/wiki/Ferdinand_Keller_%28Altertumsforscher%29
4136.0,4136.0,Joh. Merz von Kaysersheim f. 6.,Merz,Hans-Rudolf Merz,http://de.wikipedia.org/wiki/Hans-Rudolf_Merz
4141.0,4141.0,Michael Kern von Bamberg f. 3. Muf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4153.0,4153.0,Mr. Morell de Savoye.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
4175.0,4175.0,Michael Kern von Bamberg f. 3. Musi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4187.0,4187.0,Mr. Morell de Savoye.,Morell,Thomas Morell,http://de.wikipedia.org/wiki/Thomas_Morell
4223.0,4223.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
4224.0,4224.0,Heinrich Müller von Lenzburg.,Heinrich Müller,Heinrich Müller (Gestapo),http://de.wikipedia.org/wiki/Heinrich_M%C3%BCller_%28Gestapo%29
4255.0,4255.0,Michael Kern von Bamberg f. 3. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4261.0,4261.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
4287.0,4287.0,Michael Kern von Bamberg f. 3. Maj.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4289.0,4289.0,Undervogt Hausheer von Cham f. 2.,Hausheer,Jakob Hausheer,http://de.wikipedia.org/wiki/Jakob_Hausheer
4293.0,4293.0,Walser von Herisau.,Walser,Robert Walser,http://de.wikipedia.org/wiki/Robert_Walser
4295.0,4295.0,Michel Grüniger von Lachen f. 4.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
4310.0,4310.0,Raths-herr Blumer von Glarus.,Blumer,Johann Jakob Blumer,http://de.wikipedia.org/wiki/Johann_Jakob_Blumer
4312.0,4312.0,Hr. Jacob Meyer von Baltenſchweil.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
4323.0,4323.0,Michael Kern von Bamberg f. 3. Muſi.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4329.0,4329.0,Laager. Hr. Chaim f. 7. von Glaru,Laager,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager
4332.0,4332.0,Hr. Gottfried Martin aus Böhmen f. 2.,Gottfried Martin,Gottfried Martin,http://de.wikipedia.org/wiki/Gottfried_Martin
4333.0,4333.0,Anton Meyer von Lucern f. 3.,Anton Meyer,Carl Anton von Meyer,http://de.wikipedia.org/wiki/Carl_Anton_von_Meyer
4339.0,4339.0,Hr. Heinrich Schmid von Hitzkirch.,Heinrich Schmid,Heinrich Schmid (Sprachwissenschaftler),http://de.wikipedia.org/wiki/Heinrich_Schmid_%28Sprachwissenschaftler%29
4381.0,4381.0,"Wegelin von Dieffenhoffen,",Wegelin,Josua Wegelin,http://de.wikipedia.org/wiki/Josua_Wegelin
4388.0,4388.0,Xaverj Andreifsl von Stefflingen f. 5. Muff.,Muff,Sandra Sollberger-Muff,http://de.wikipedia.org/wiki/Sandra_Sollberger-Muff
4394.0,4394.0,Fr. Rathsherr Michlin von Glarus.,Michlin,Alexei Jefimowitsch Michlin,http://de.wikipedia.org/wiki/Alexei_Jefimowitsch_Michlin
4398.0,4398.0,Hr. Michael Kern von Bamberg f. 3. Muff.,Muff,Sandra Sollberger-Muff,http://de.wikipedia.org/wiki/Sandra_Sollberger-Muff
4408.0,4408.0,Hr. Tschan von Lucern.,Tschan,Jürgen Tschan,http://de.wikipedia.org/wiki/J%C3%BCrgen_Tschan
4414.0,4414.0,Wegelin von Dieſſenhoffen.,Wegelin,Josua Wegelin,http://de.wikipedia.org/wiki/Josua_Wegelin
4423.0,4423.0,Dominico Pizzala de Mylan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
4427.0,4427.0,Hr. Michael Kern von Bamberg ſ. 3. Muſ.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4429.0,4429.0,Predari de Mylan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
4433.0,4433.0,Sonié. Mr. Vergoz de Meſch en Franche-Comté.,Meſch,Antonius Henricus van der Boon Mesch,http://de.wikipedia.org/wiki/Antonius_Henricus_van_der_Boon_Mesch
4434.0,4434.0,Andreas Müller aus dem Elſaſſ.,Andreas Müller,Andreas Müller (Synchronsprecher),http://de.wikipedia.org/wiki/Andreas_M%C3%BCller_%28Synchronsprecher%29
4441.0,4441.0,Hr. Tſchan von Lucern.,Tſchan,Jürgen Tschan,http://de.wikipedia.org/wiki/J%C3%BCrgen_Tschan
4446.0,4446.0,Hauptmann Funk von Bern.,Hauptmann,Gerhart Hauptmann,http://de.wikipedia.org/wiki/Gerhart_Hauptmann
4455.0,4455.0,Mr. André Caſſati f. 3. de Milan,Caſſati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
4461.0,4461.0,Hr. Michael Kern von Bamberg f. 3. Muſ.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4462.0,4462.0,Predari de Mylan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
4477.0,4477.0,Fidelj Cuſter von Schmerikon.,Cuſter,Johann Heinrich Custer,http://de.wikipedia.org/wiki/Johann_Heinrich_Custer
4491.0,4491.0,Anton Meyer aus dem Entlibuch.,Anton Meyer,Anton Meyer (Ökonom),http://de.wikipedia.org/wiki/Anton_Meyer_%28%C3%96konom%29
4502.0,4502.0,Hr. Michael Kern von Bamberg f. 3. Muf.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4503.0,4503.0,Predari de Mylan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
4510.0,4510.0,Laager von Chur f. 8.,Laager,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager
4514.0,4514.0,Theiler von Lachen.     6 Landl.,Theiler,Georges Theiler,http://de.wikipedia.org/wiki/Georges_Theiler
4515.0,4515.0,Hr. Michael Grüniger von Lachen f. 4.     7 Handw.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
4517.0,4517.0,Ant. Knobel von Altendorff f. 4.     7 Landl.,Knobel,Hilarius Knobel,http://de.wikipedia.org/wiki/Hilarius_Knobel
4522.0,4522.0,Hr. Hauptmann Funk von Bern.,Hauptmann,Gerhart Hauptmann,http://de.wikipedia.org/wiki/Gerhart_Hauptmann
4536.0,4536.0,Cath. Monge de Savoye f. 4.,Monge,Gaspard Monge,http://de.wikipedia.org/wiki/Gaspard_Monge
4538.0,4538.0,Hr. Michael Kern von Bamberg f. 3. Muff.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
4539.0,4539.0,Predari de Mylan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
4550.0,4550.0,Hefftj. Hr. Laager von Glarus f. 6.,Laager,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager
4551.0,4551.0,Damion Oberhauser von Guttenzell f. 2.,Oberhauser,Elmar Oberhauser,http://de.wikipedia.org/wiki/Elmar_Oberhauser
4552.0,4552.0,Theiler von Lachen.,Theiler,Georges Theiler,http://de.wikipedia.org/wiki/Georges_Theiler
4563.0,4563.0,Wolf. Hr. Schlumberger von Müllhausen.,Schlumberger,Jean Schlumberger,http://de.wikipedia.org/wiki/Jean_Schlumberger
4572.0,4572.0,Cath. Monge de Savoye f. 4.,Monge,Gaspard Monge,http://de.wikipedia.org/wiki/Gaspard_Monge
4578.0,4578.0,Pierre Mathé de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
4591.0,4591.0,Wolf. Hr. Schlumberger von Mühlhausen.,Schlumberger,Jean Schlumberger,http://de.wikipedia.org/wiki/Jean_Schlumberger
4592.0,4592.0,Hedrich de Versailles.,Hedrich,Hans R. Hedrich,http://de.wikipedia.org/wiki/Hans_R._Hedrich
4601.0,4601.0,Baltensperger von Basel.,Baltensperger,Walter Baltensperger,http://de.wikipedia.org/wiki/Walter_Baltensperger
4606.0,4606.0,Cath. Monge de Savoye f. 4.,Monge,Gaspard Monge,http://de.wikipedia.org/wiki/Gaspard_Monge
4610.0,4610.0,Predari de Mylan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
4617.0,4617.0,Lagger von Glarus f. 4.,Lagger,Peter Lagger,http://de.wikipedia.org/wiki/Peter_Lagger
4621.0,4621.0,Jkr. Fenner von Müllinen. Jkr. Landvogt Tscharner.,Fenner,Wilhelm Fenner,http://de.wikipedia.org/wiki/Wilhelm_Fenner
4630.0,4630.0,Fortis de Mylan.,Fortis,Aloisius Fortis,http://de.wikipedia.org/wiki/Aloisius_Fortis
4639.0,4639.0,Mr. André Cassati f. 4. de Milan.,Cassati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
4647.0,4647.0,Jacob Meyer aus dem Münsthal f. 2.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
4651.0,4651.0,Rudolf Fischer von Meisterschwand.,Rudolf Fischer,Rudolf Fischer (Sprachwissenschaftler),http://de.wikipedia.org/wiki/Rudolf_Fischer_%28Sprachwissenschaftler%29
4656.0,4656.0,Mr. Beaud de Savoye f. 2.,Beaud,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud
4658.0,4658.0,Jkr. Fenner von Müllinen. Jkr. Landvogt Tscharner.,Fenner,Mike Fenner,http://de.wikipedia.org/wiki/Mike_Fenner
4666.0,4666.0,Fortis de Mylan.,Fortis,Aloisius Fortis,http://de.wikipedia.org/wiki/Aloisius_Fortis
4671.0,4671.0,Kirchhoffer. Hr. Weniger von St. Gallen.,Kirchhoffer,Alphonse Kirchhoffer,http://de.wikipedia.org/wiki/Alphonse_Kirchhoffer
4683.0,4683.0,Cath. Monge de Savoye f. 4.,Monge,Gaspard Monge,http://de.wikipedia.org/wiki/Gaspard_Monge
4694.0,4694.0,Hr. Ulrich Hausmann von Stekborren.,Ulrich Hausmann,Ulrich Hausmann,http://de.wikipedia.org/wiki/Ulrich_Hausmann
4696.0,4696.0,Jkr. Fenner von Mülinen. Jkr. Landvogt Tscharner.,Fenner,Jürgen Fenner,http://de.wikipedia.org/wiki/J%C3%BCrgen_Fenner
4704.0,4704.0,Gyr de Neufchatel. Hr. Näff von Bremgarten.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
4710.0,4710.0,Xaverj Schweitzer von Wurzlingen f. 2.,Schweitzer,Albert Schweitzer,http://de.wikipedia.org/wiki/Albert_Schweitzer
4721.0,4721.0,Cath. Monge de Savoye f. 4.,Monge,Gaspard Monge,http://de.wikipedia.org/wiki/Gaspard_Monge
4735.0,4735.0,Hr. Blumer von Glarus.,Blumer,Johann Jakob Blumer,http://de.wikipedia.org/wiki/Johann_Jakob_Blumer
4737.0,4737.0,Jkr. Fenner von Müllinen. Jkr. Landvogt Tscharner.,Fenner,Wolfgang Fenner (Historiker),http://de.wikipedia.org/wiki/Wolfgang_Fenner_%28Historiker%29
4740.0,4740.0,Riedel von Iserlohn. Mr. Fortis de Milan.,Fortis,Alessandro Fortis,http://de.wikipedia.org/wiki/Alessandro_Fortis
4741.0,4741.0,Audi de Turin. Hr. Himly v. Strasburg.,Himly,August Friedrich Karl Himly,http://de.wikipedia.org/wiki/August_Friedrich_Karl_Himly
4744.0,4744.0,Häussler. Hr. Feyrabend Mahler von Basel.,Häussler,Hans Häußler,http://de.wikipedia.org/wiki/Hans_H%C3%A4u%C3%9Fler
4749.0,4749.0,Jacob Meyer von Baltenschweil,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
4756.0,4756.0,Mr. André Cassati. Mr. Dom. Pitzala f. 3. de Milan.,Cassati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
4757.0,4757.0,Dorell de Mylan.,Dorell,Georg Ludwig Dörell,http://de.wikipedia.org/wiki/Georg_Ludwig_D%C3%B6rell
4761.0,4761.0,Cath. Monge de Savoye f. 4.,Monge,Gaspard Monge,http://de.wikipedia.org/wiki/Gaspard_Monge
4768.0,4768.0,Hr. Beker f. 7 Hr. Luchsinger f. 3. von Glarus,Luchsinger,Fred Luchsinger,http://de.wikipedia.org/wiki/Fred_Luchsinger
4775.0,4775.0,Hr. Blumer von Glarus.,Blumer,Johann Jakob Blumer,http://de.wikipedia.org/wiki/Johann_Jakob_Blumer
4778.0,4778.0,Mufti de Turin.,Mufti,Mohammed Amin al-Husseini,http://de.wikipedia.org/wiki/Mohammed_Amin_al-Husseini
4779.0,4779.0,Haufeler. Hr. Stähelin von Basel f. 2.,Stähelin,Felix Staehelin,http://de.wikipedia.org/wiki/Felix_Staehelin
4801.0,4801.0,Hr. Zopfi f. 2. von Glarus,Zopfi,Mathias Zopfi,http://de.wikipedia.org/wiki/Mathias_Zopfi
4815.0,4815.0,Haussler. Hr. Stähelin von Basel f. 2.,Haussler,Hans Häußler,http://de.wikipedia.org/wiki/Hans_H%C3%A4u%C3%9Fler
4818.0,4818.0,Procurator Locherer von Frauenfeld.,Locherer,August Locherer,http://de.wikipedia.org/wiki/August_Locherer
4838.0,4838.0,Hr. Zopff f. 6. von Glarus,Zopff,Hermann Zopff,http://de.wikipedia.org/wiki/Hermann_Zopff
4853.0,4853.0,Procurator Löcherer von Frauenfeld.,Löcherer,Paul Locherer (Widerstandskämpfer),http://de.wikipedia.org/wiki/Paul_Locherer_%28Widerstandsk%C3%A4mpfer%29
4864.0,4864.0,Joseph Sala di Barba.,Barba,Gianfranco Dalla Barba,http://de.wikipedia.org/wiki/Gianfranco_Dalla_Barba
4890.0,4890.0,Schlumberger von Müllhausen.,Schlumberger,Jean Schlumberger,http://de.wikipedia.org/wiki/Jean_Schlumberger
4891.0,4891.0,Büchler von Lucern.,Büchler,Julia Büchler,http://de.wikipedia.org/wiki/Julia_B%C3%BCchler
4907.0,4907.0,Joseph Simon de Nancy.,Joseph Simon,"Joseph Simon (Politiker, 1851)",http://de.wikipedia.org/wiki/Joseph_Simon_%28Politiker%2C_1851%29
4911.0,4911.0,Hr. Zopfi f. 6. von Glarus,Zopfi,Mathias Zopfi,http://de.wikipedia.org/wiki/Mathias_Zopfi
4928.0,4928.0,Ehrismann von Büel f. 2.,Ehrismann,Sibylle Ehrismann,http://de.wikipedia.org/wiki/Sibylle_Ehrismann
4934.0,4934.0,Mr. André Cassati f 3. Mr. Dom. Pitzida de Milan,Cassati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
4936.0,4936.0,Joh. Traber von Frauenfeld f. 3.,Traber,Johann Traber,http://de.wikipedia.org/wiki/Johann_Traber
4965.0,4965.0,Fortis de Mylan.,Fortis,Alessandro Fortis,http://de.wikipedia.org/wiki/Alessandro_Fortis
4967.0,4967.0,Boffet. Mr. Otterwald de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
4969.0,4969.0,Stähelin. Hr. Wetter von St. Gallen.,Stähelin,David Stähelin,http://de.wikipedia.org/wiki/David_St%C3%A4helin
4974.0,4974.0,Joh. Traber von Frauenfeld f. 3.,Traber,Johann Traber,http://de.wikipedia.org/wiki/Johann_Traber
4998.0,4998.0,Roffel de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
5000.0,5000.0,Hr. Kieffer von Maria-Kirch.,Kieffer,Philippe Kieffer,http://de.wikipedia.org/wiki/Philippe_Kieffer
5025.0,5025.0,Frz. Jos. Guindo von Augftahl.,Guindo,Daouda Guindo,http://de.wikipedia.org/wiki/Daouda_Guindo
5033.0,5033.0,Les Frerres Bono di Belgirate.,Bono,Bono,http://de.wikipedia.org/wiki/Bono
5036.0,5036.0,Musti de Turin.,Musti,Musti (Rapperin),http://de.wikipedia.org/wiki/Musti_%28Rapperin%29
5038.0,5038.0,Hr. Kieffer von Maria-Kirch.,Kieffer,Charles Kieffer,http://de.wikipedia.org/wiki/Charles_Kieffer
5040.0,5040.0,Friedrich Meyer von Würrenlingen.,Friedrich Meyer,Friedrich Meyer (Musiker),http://de.wikipedia.org/wiki/Friedrich_Meyer_%28Musiker%29
5041.0,5041.0,Claude Tout-Lieu de St. Etienne f. 3.,St. Etienne,Stephanus,http://de.wikipedia.org/wiki/Stephanus
5069.0,5069.0,Les Frerres Bono di Belgrate.,Bono,Guy Bono,http://de.wikipedia.org/wiki/Guy_Bono
5071.0,5071.0,Mussi de Turin.,Mussi,Fabio Mussi,http://de.wikipedia.org/wiki/Fabio_Mussi
5076.0,5076.0,Hr. Kieffer von Maria-Kirch.,Kieffer,Philippe Kieffer,http://de.wikipedia.org/wiki/Philippe_Kieffer
5079.0,5079.0,Mr. André Cassati f 1.    Mr. Deffant de Milan,Cassati,Carmelo Cassati,http://de.wikipedia.org/wiki/Carmelo_Cassati
5100.0,5100.0,Mr. Beaud de Savoye.,Beaud,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud
5115.0,5115.0,Hr. Kieffer von Maria-Kirch.,Kieffer,Philippe Kieffer,http://de.wikipedia.org/wiki/Philippe_Kieffer
5124.0,5124.0,Salvador Pizzala. Hr. Doiny. Pizzala de Mylan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
5133.0,5133.0,Hr. Walcher f. z. von Glarus.,Walcher,Joseph Walcher,http://de.wikipedia.org/wiki/Joseph_Walcher
5140.0,5140.0,2 Augspurger Fuhrleuth.,Augspurger,August Augspurger,http://de.wikipedia.org/wiki/August_Augspurger
5157.0,5157.0,Hr. Kieffer von Maria-Kirch.,Kieffer,Philippe Kieffer,http://de.wikipedia.org/wiki/Philippe_Kieffer
5158.0,5158.0,Vincent Müller von Schmerikon f. 2.,Vincent Müller,Vincent Müller,http://de.wikipedia.org/wiki/Vincent_M%C3%BCller
5179.0,5179.0,Joseph Müller von Sckingen f. 2.,Joseph Müller,Joseph Müller (Priester),http://de.wikipedia.org/wiki/Joseph_M%C3%BCller_%28Priester%29
5189.0,5189.0,Wild von Erlang.,Erlang,Wilfried Beck-Erlang,http://de.wikipedia.org/wiki/Wilfried_Beck-Erlang
5191.0,5191.0,Steube von Saarbrüken.,Steube,Johann Kaspar Steube,http://de.wikipedia.org/wiki/Johann_Kaspar_Steube
5194.0,5194.0,Hr. Kieffer von Maria-Kirch.,Kieffer,René Kieffer,http://de.wikipedia.org/wiki/Ren%C3%A9_Kieffer
5219.0,5219.0,Steube von Saarbrüken.,Steube,Johann Kaspar Steube,http://de.wikipedia.org/wiki/Johann_Kaspar_Steube
5221.0,5221.0,Gilbert. Mr. Meuron de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
5223.0,5223.0,Sayler von Schaffhausen.,Sayler,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler
5251.0,5251.0,"Mr. Michetti di Biliacona Dentift,",Michetti,Nicola Michetti,http://de.wikipedia.org/wiki/Nicola_Michetti
5256.0,5256.0,Guilebert. Th. Meuron de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
5259.0,5259.0,Claret de Geneve.,Claret,Antonius Maria Claret,http://de.wikipedia.org/wiki/Antonius_Maria_Claret
5270.0,5270.0,Doctor Traber von Lucern f. 4.,Traber,Bodo Traber,http://de.wikipedia.org/wiki/Bodo_Traber
5281.0,5281.0,Brunet de Lyon.,Brunet,Marie-Laure Brunet,http://de.wikipedia.org/wiki/Marie-Laure_Brunet
5327.0,5327.0,Hr. Ferragut aus Bündten.,Ferragut,Rosa Estaràs Ferragut,http://de.wikipedia.org/wiki/Rosa_Estar%C3%A0s_Ferragut
5328.0,5328.0,Jacob Meyer von Baltenschweil,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
5330.0,5330.0,Hr. Sebast. Mettler von Herisau.,Mettler,Andreas Mettler,http://de.wikipedia.org/wiki/Andreas_Mettler
5344.0,5344.0,Rawe de Lyon.,Rawe,Wilhelm Rawe,http://de.wikipedia.org/wiki/Wilhelm_Rawe
5397.0,5397.0,Barrau. Mr. Portales de Montpellier.,Barrau,Aurélien Barrau,http://de.wikipedia.org/wiki/Aur%C3%A9lien_Barrau
5401.0,5401.0,Georg Johann v. Reufi f. 2.,Johann v.,Johann V. (Portugal),http://de.wikipedia.org/wiki/Johann_V._%28Portugal%29
5409.0,5409.0,Christian Simon von Benfesd.,Christian Simon,Christian Simon (Historiker),http://de.wikipedia.org/wiki/Christian_Simon_%28Historiker%29
5413.0,5413.0,Mr. Joseph Schall de Parma.,Joseph Schall,Joseph Schall,http://de.wikipedia.org/wiki/Joseph_Schall
5428.0,5428.0,Dolle de Grenoble.,Dolle,Guy Dollé,http://de.wikipedia.org/wiki/Guy_Doll%C3%A9
5429.0,5429.0,Barrau. Mr Portales de Montpellier.,Barrau,Aurélien Barrau,http://de.wikipedia.org/wiki/Aur%C3%A9lien_Barrau
5437.0,5437.0,Hr. Georg Johann v. Reutingen.       11 Handw.,Johann v.,Johann V. von Venningen,http://de.wikipedia.org/wiki/Johann_V._von_Venningen
5455.0,5455.0,Michael Grüniger von Lachen f. 2.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
5463.0,5463.0,Bridel von Sch:ffisheim f. 2.,Bridel,Gustave Bridel,http://de.wikipedia.org/wiki/Gustave_Bridel
5464.0,5464.0,Barrau. Mr Portales de Montpelier.,Barrau,Aurélien Barrau,http://de.wikipedia.org/wiki/Aur%C3%A9lien_Barrau
5475.0,5475.0,Hr. Georg Johann v. Reutingen. 12 Handw.,Johann v.,Johann V. (Oldenburg),http://de.wikipedia.org/wiki/Johann_V._%28Oldenburg%29
5476.0,5476.0,14 Schwaben. 6 Landl.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5477.0,5477.0,3 Handw. 6 Landl. 8 Schwaben.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5478.0,5478.0,Mr. Pizzala Graveur de Mylau.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
5479.0,5479.0,Jacob Keller von Stocken. 6 Landl.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5482.0,5482.0,Joh. Arnold von Coblenz. 2 Landl.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5485.0,5485.0,D:cret von Bremgarten. 4 Landl.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5489.0,5489.0,Michael Grüniger von Lachen f. 2.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
5490.0,5490.0,4 Landl. 3 Handw.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5491.0,5491.0,Hr. Reh von Al:kirch. 8 Landl.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5496.0,5496.0,4 Schwab. 4 Landl.,Landl,Thomas Landl,http://de.wikipedia.org/wiki/Thomas_Landl
5501.0,5501.0,Brüel von Schaffhsein f. 2.,Brüel,Patrick Bruel,http://de.wikipedia.org/wiki/Patrick_Bruel
5502.0,5502.0,Barrau. Mr. Portales de Montpellier.,Barrau,Aurélien Barrau,http://de.wikipedia.org/wiki/Aur%C3%A9lien_Barrau
5509.0,5509.0,Ruffillon. Mr. Demierre d'Yverdon.,Demierre,Serge Demierre,http://de.wikipedia.org/wiki/Serge_Demierre
5575.0,5575.0,Rouillon. Mr. Demierre d'Yverdon.,Demierre,Serge Demierre,http://de.wikipedia.org/wiki/Serge_Demierre
5578.0,5578.0,Branner von Zizers.,Branner,Karl Branner,http://de.wikipedia.org/wiki/Karl_Branner
5583.0,5583.0,Heinrich Meyer von Bofiweil f. 2.,Heinrich Meyer,Heinrich Meyer (Maler),http://de.wikipedia.org/wiki/Heinrich_Meyer_%28Maler%29
5594.0,5594.0,Ruth'shauser von Guttingen,von Guttingen,Ulrich von Güttingen,http://de.wikipedia.org/wiki/Ulrich_von_G%C3%BCttingen
