Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,person,spot_match
2915.0,17 Janvier 1781,1781-01-17,STORCHEN,2.0,Adam Hess von Heiderloh.,2915.0,4649025.txt,1781-01,250.0,259.0,Adam Hess,0.864,5530944.0,Adam Hess,http://de.wikipedia.org/wiki/Adam_Hess,Adam Hess,"['Basketballspieler (CB Tarragona)', 'Basketballspieler (Chorale Roanne Basket)', 'Basketballspieler (Ratiopharm Ulm)', 'Basketballspieler (Tschechien)', 'Basketballspieler (Vereinigte Staaten)', 'Deutscher', 'Geboren 1981', 'Mann', 'Tschechischer Meister (Basketball)', 'US-Amerikaner']","['http://dbpedia.org/ontology/BasketballPlayer', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/Animal']",['Adam Hess'],0.0,1.0,1.0
2952.0,18 Janvier 1781,1781-01-18,SCHWÆRDT,27.0,Lieut. von Flüe vom Regiment Bocard.,2952.0,4649027.txt,1781-01,252.0,260.0,von Flüe,0.6329,72733.0,Niklaus von Flüe,http://de.wikipedia.org/wiki/Niklaus_von_Fl%C3%BCe,Niklaus von Flüe,"['Eremit', 'Geboren 1417', 'Geschichte (Kanton Obwalden)', 'Gestorben 1487', 'Heiliger (15. Jahrhundert)', 'Mann', 'Mystiker', 'Niklaus von Flüe', 'Person (Sachseln)', 'Person des evangelischen Namenkalenders', 'Schweizer', 'Walhalla']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Niklaus von Flüe', 'Bruder Klaus', 'Nikolaus von Flüe', 'Hl. Bruder Klaus', 'Nikolaus von der Flüe']",0.0,1.0,1.0
2990.0,19 Janvier 1781,1781-01-19,STORCHEN,2.0,Mr. Predari de Mylan.,2990.0,4649029.txt,1781-01,238.0,245.0,Predari,0.8609,6344695.0,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari,Caesar Predari,"['Deutscher', 'Geboren 1853', 'Gestorben im 20. Jahrhundert', 'Mann', 'Richter (Reichsgericht)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caesar Predari'],0.0,1.0,1.0
3028.0,21 Janvier 1781,1781-01-21,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan.,3028.0,4649031.txt,1781-01,307.0,314.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3058.0,22 Janvier 1781,1781-01-22,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan.,3058.0,4649033.txt,1781-01,269.0,276.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3097.0,23 Janvier 1781,1781-01-23,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Music.,3097.0,4649035.txt,1781-01,471.0,483.0,Michael Kern,0.8068,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3114.0,24 Janvier 1781,1781-01-24,SCHWERDT,1.0,Passavant. Hr. Stern von Franckfuhrt.,3114.0,4649037.txt,1781-01,209.0,218.0,Passavant,0.7418,2995793.0,Jakob Ludwig Passavant,http://de.wikipedia.org/wiki/Jakob_Ludwig_Passavant,Jakob Ludwig Passavant,"['Geboren 1751', 'Gestorben 1827', 'Mann', 'Mitglied der Familie Passavant', 'Person des Christentums (Frankfurt am Main)', 'Person um Johann Wolfgang von Goethe', 'Reformierter Geistlicher (18. Jahrhundert)', 'Reformierter Geistlicher (19. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jakob Ludwig Passavant'],0.0,1.0,1.0
3147.0,25 Janvier 1781,1781-01-25,SCHWERDT,1.0,Lumpert Federen Händler aus Tyrol.,3147.0,4649039.txt,1781-01,221.0,228.0,Lumpert,0.8518,4168716.0,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert,Anton Lumpert,"['Beamter (Habsburgermonarchie vor 1804)', 'Beamter (Kaisertum Österreich)', 'Bürgermeister (Wien)', 'Geboren 1757', 'Gestorben 1837', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Anton Lumpert'],0.0,1.0,1.0
3179.0,26 Janvier 1781,1781-01-26,SCHWERDT,1.0,Paßavant. Hr. Stern von Franckfurth.,3179.0,4649041.txt,1781-01,188.0,196.0,Paßavant,0.7475,2995793.0,Jakob Ludwig Passavant,http://de.wikipedia.org/wiki/Jakob_Ludwig_Passavant,Jakob Ludwig Passavant,"['Geboren 1751', 'Gestorben 1827', 'Mann', 'Mitglied der Familie Passavant', 'Person des Christentums (Frankfurt am Main)', 'Person um Johann Wolfgang von Goethe', 'Reformierter Geistlicher (18. Jahrhundert)', 'Reformierter Geistlicher (19. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jakob Ludwig Passavant'],0.0,1.0,1.0
3222.0,28 Janvier 1781,1781-01-28,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan.,3222.0,4649043.txt,1781-01,399.0,406.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3244.0,29 Janvier 1781,1781-01-29,SCHWERDT,1.0,Hr. Rathsherr Blumer von Glarus.,3244.0,4649045.txt,1781-01,67.0,73.0,Blumer,0.7069,11918801.0,Johann Jakob Blumer,http://de.wikipedia.org/wiki/Johann_Jakob_Blumer,Johann Jakob Blumer,"['Autor', 'Geboren 1819', 'Gerichtspräsident (Schweiz)', 'Gestorben 1875', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Johann Jakob Blumer'],0.0,1.0,1.0
3291.0,30 Janvier 1781,1781-01-30,ROTHHAUS,4.0,Pierre Bernard de Mylan.,3291.0,4649047.txt,1781-01,389.0,403.0,Pierre Bernard,0.7535,6635848.0,Pierre Bernard (Fußballspieler),http://de.wikipedia.org/wiki/Pierre_Bernard_%28Fu%C3%9Fballspieler%29,Pierre Bernard,"['Frankreichs Fußballer des Jahres', 'Franzose', 'Französischer Meister (Fußball)', 'Fußballnationaltorhüter (Frankreich)', 'Fußballtorhüter (AS Saint-Étienne)', 'Fußballtorhüter (CS Sedan)', 'Fußballtorhüter (Girondins Bordeaux)', 'Fußballtorhüter (Olympique Nîmes)', 'Fußballtorhüter (Red Star Paris)', 'Geboren 1932', 'Gestorben 2014', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Pierre Bernard'],0.0,1.0,1.0
3319.0,31 Janvier 1781,1781-01-31,ADLER,3.0,Heinrich Kreisel von Nassau Igstein.,3319.0,4649049.txt,1781-01,316.0,332.0,Heinrich Kreisel,0.8609,11562681.0,Heinrich Kreisel,http://de.wikipedia.org/wiki/Heinrich_Kreisel,Heinrich Kreisel,"['Autor', 'Deutscher', 'Geboren 1898', 'Gestorben 1975', 'Kunsthistoriker', 'Mann', 'Museumsleiter', 'Person (Bayerisches Landesamt für Denkmalpflege)', 'Träger des Bayerischen Verdienstordens']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Heinrich Kreisel'],0.0,1.0,1.0
3352.0,2 Fevrier 1781,1781-01-02,ROTHHAUS,4.0,Mr. Cottinj de Lombard.    Hr. Schmid v. Constanz.,3352.0,4649053.txt,1781-02,397.0,404.0,Lombard,0.6222,1420952.0,Lambert Lombard,http://de.wikipedia.org/wiki/Lambert_Lombard,Lambert Lombard,"['Architekt der Renaissance', 'Geboren im 16. Jahrhundert', 'Gestorben 1566', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Lambert Lombard'],0.0,1.0,1.0
3382.0,4 Fevrier 1781,1781-01-04,STORCHEN,2.0,Hr. Beutler von Schongen.,3382.0,4649055.txt,1781-02,199.0,206.0,Beutler,0.6655,6135941.0,Johannes Beutler,http://de.wikipedia.org/wiki/Johannes_Beutler,Johannes Beutler,"['Deutscher', 'Fundamentaltheologe', 'Geboren 1933', 'Hochschullehrer (PTH Sankt Georgen Frankfurt)', 'Hochschullehrer (Päpstliche Universität Gregoriana)', 'Hochschullehrer (Päpstliches Bibelinstitut)', 'Jesuit', 'Mann', 'Neutestamentler', 'Römisch-katholischer Theologe (20. Jahrhundert)', 'Römisch-katholischer Theologe (21. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Johannes Beutler'],0.0,1.0,1.0
3479.0,7 Fevrier 1781,1781-01-07,SCHWERDT,1.0,de Michel Mayor en France.,3479.0,4649061.txt,1781-02,264.0,276.0,Michel Mayor,0.8758,11266.0,Michel Mayor,http://de.wikipedia.org/wiki/Michel_Mayor,Michel Mayor,"['Astronom (20. Jahrhundert)', 'Astronom (21. Jahrhundert)', 'Balzan-Preisträger', 'Geboren 1942', 'Hochschullehrer (Universität Genf)', 'Kyoto-Preisträger', 'Mann', 'Mitglied der Académie des sciences', 'Mitglied der American Academy of Arts and Sciences', 'Mitglied der National Academy of Sciences', 'Nobelpreisträger für Physik', 'Person (Europäische Südsternwarte)', 'Person (Kanton Waadt)', 'Person als Namensgeber für einen Asteroiden', 'Schweizer', 'Wikipedia:Artikel mit Video']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michel Mayor'],0.0,1.0,1.0
3513.0,7 Fevrer 1781,1781-01-07,SCHWERDT,1.0,de Michel Mayor en France.,3513.0,4649063.txt,1781-02,210.0,222.0,Michel Mayor,0.8755,11266.0,Michel Mayor,http://de.wikipedia.org/wiki/Michel_Mayor,Michel Mayor,"['Astronom (20. Jahrhundert)', 'Astronom (21. Jahrhundert)', 'Balzan-Preisträger', 'Geboren 1942', 'Hochschullehrer (Universität Genf)', 'Kyoto-Preisträger', 'Mann', 'Mitglied der Académie des sciences', 'Mitglied der American Academy of Arts and Sciences', 'Mitglied der National Academy of Sciences', 'Nobelpreisträger für Physik', 'Person (Europäische Südsternwarte)', 'Person (Kanton Waadt)', 'Person als Namensgeber für einen Asteroiden', 'Schweizer', 'Wikipedia:Artikel mit Video']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michel Mayor'],0.0,1.0,1.0
3549.0,9 Fevrier 1781,1781-01-09,SCHWERDT,1.0,Mr. Le Ministre Gosse. Mr. Cachard de Geneve.,3549.0,4649065.txt,1781-02,68.0,73.0,Gosse,0.6143,5883514.0,Henri-Albert Gosse,http://de.wikipedia.org/wiki/Henri-Albert_Gosse,Henri-Albert Gosse,"['Apotheker (18. Jahrhundert)', 'Apotheker (19. Jahrhundert)', 'Geboren 1753', 'Gestorben 1816', 'Korrespondierendes Mitglied der Académie des sciences', 'Mann', 'Monnetier-Mornex', 'Naturwissenschaftler', 'Person (Genf)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henri-Albert Gosse'],0.0,1.0,1.0
3597.0,11 Fevrier 1781,1781-01-11,STORCHEN,2.0,Stephan Schneider von Hindelbank f. 2.,3597.0,4649067.txt,1781-02,348.0,365.0,Stephan Schneider,0.7934,4478023.0,Stephan Schneider (Politiker),http://de.wikipedia.org/wiki/Stephan_Schneider_%28Politiker%29,Stephan Schneider,"['Burgenlandkroate', 'Geboren 1878', 'Gestorben 1952', 'Landtagsabgeordneter (Burgenland)', 'Mann', 'Österreicher']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Stephan Schneider'],0.0,1.0,1.0
3617.0,13 Fevrer 1781,1781-01-13,SCHWERDT,1.0,"Hr. Schlumberger von Müllhauser,",3617.0,4649071.txt,1781-02,57.0,69.0,Schlumberger,0.7234,832770.0,Jean Schlumberger,http://de.wikipedia.org/wiki/Jean_Schlumberger,Jean Schlumberger,"['Autor', 'Deutscher', 'Franzose', 'Geboren 1877', 'Gestorben 1968', 'Joseph Breitbach', 'Literatur (20. Jahrhundert)', 'Literatur (Französisch)', 'Lyrik', 'Mann', 'Mitglied der Deutschen Akademie für Sprache und Dichtung', 'Person (Elsass)', 'Person (deutsch-französische Beziehungen)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jean Schlumberger'],0.0,1.0,1.0
3654.0,14 Fevrer 1781,1781-01-14,SCHWERDT,1.0,Vogtmann von Lenzburg.,3654.0,4649073.txt,1781-02,280.0,288.0,Vogtmann,0.7078,4900361.0,Karen Vogtmann,http://de.wikipedia.org/wiki/Karen_Vogtmann,Karen Vogtmann,"['Fellow der American Mathematical Society', 'Frau', 'Geboren 1949', 'Hochschullehrer (Cornell University)', 'Hochschullehrer (University of Warwick)', 'Mathematiker (20. Jahrhundert)', 'Mitglied der National Academy of Sciences', 'Mitglied der Royal Society', 'US-Amerikaner']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Karen Vogtmann'],0.0,1.0,1.0
3682.0,15 Fevrier 1781,1781-01-15,SCHWERDT,1.0,Wellauer von Stein.,3682.0,4649075.txt,1781-02,113.0,121.0,Wellauer,0.8103,11004499.0,Friedrich Wellauer,http://de.wikipedia.org/wiki/Friedrich_Wellauer,Friedrich Wellauer,"['Geboren 1837', 'Gestorben 1906', 'Mann', 'Mediziner (19. Jahrhundert)', 'Schweizer', 'Zahnarzt']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Friedrich Wellauer'],0.0,1.0,1.0
3723.0,16 Fevrier 1781,1781-01-16,SCHWERDT,1.0,Vogtmann von Lenzburg.,3723.0,4649077.txt,1781-02,168.0,176.0,Vogtmann,0.7078,4900361.0,Karen Vogtmann,http://de.wikipedia.org/wiki/Karen_Vogtmann,Karen Vogtmann,"['Fellow der American Mathematical Society', 'Frau', 'Geboren 1949', 'Hochschullehrer (Cornell University)', 'Hochschullehrer (University of Warwick)', 'Mathematiker (20. Jahrhundert)', 'Mitglied der National Academy of Sciences', 'Mitglied der Royal Society', 'US-Amerikaner']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Karen Vogtmann'],0.0,1.0,1.0
3758.0,18 Fevrier 1781,1781-01-18,SCHWERDT,1.0,"Hr. Sayler. Jkr. Stockar. Hr. Miller v. Schaffhausen,",3758.0,4649079.txt,1781-02,56.0,62.0,Sayler,0.7447,6447138.0,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler,Henry B. Sayler,"['Geboren 1836', 'Gestorben 1900', 'Mann', 'Mitglied der Republikanischen Partei', 'Mitglied des Repräsentantenhauses der Vereinigten Staaten für Indiana', 'Rechtsanwalt (Vereinigte Staaten)', 'Richter (Vereinigte Staaten)', 'US-Amerikaner']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henry B. Sayler'],0.0,1.0,1.0
3794.0,19 Fevrier 1781,1781-01-19,SCHWERDT,1.0,"Hr. Sayler. Jkr. Stockar. Hr. Miller v. Schaffhausen,",3794.0,4649081.txt,1781-02,56.0,62.0,Sayler,0.7447,6447138.0,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler,Henry B. Sayler,"['Geboren 1836', 'Gestorben 1900', 'Mann', 'Mitglied der Republikanischen Partei', 'Mitglied des Repräsentantenhauses der Vereinigten Staaten für Indiana', 'Rechtsanwalt (Vereinigte Staaten)', 'Richter (Vereinigte Staaten)', 'US-Amerikaner']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henry B. Sayler'],0.0,1.0,1.0
3827.0,20 Fevrier 1781,1781-01-20,SCHWERDT,1.0,Hr. Sayler. Jkr. Stockar. Hr. Miller v. Schaffhausen.,3827.0,4649083.txt,1781-02,58.0,64.0,Sayler,0.7447,6447138.0,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler,Henry B. Sayler,"['Geboren 1836', 'Gestorben 1900', 'Mann', 'Mitglied der Republikanischen Partei', 'Mitglied des Repräsentantenhauses der Vereinigten Staaten für Indiana', 'Rechtsanwalt (Vereinigte Staaten)', 'Richter (Vereinigte Staaten)', 'US-Amerikaner']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henry B. Sayler'],0.0,1.0,1.0
3863.0,21 Fevrier 1781,1781-01-21,SCHWERDT,1.0,Brodbeck von Lichtftahl.,3863.0,4649085.txt,1781-02,155.0,163.0,Brodbeck,0.7041,5904433.0,Heinrich Brodbeck,http://de.wikipedia.org/wiki/Heinrich_Brodbeck,Heinrich Brodbeck,"['Geboren 1811', 'Gestorben 1886', 'Mann', 'Regierungsrat (Basel-Landschaft)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Heinrich Brodbeck'],0.0,1.0,1.0
3897.0,22 Fevrier 1781,1781-01-22,SCHWERDT,1.0,Hr. Gaudard von Bern.,3897.0,4649087.txt,1781-02,57.0,64.0,Gaudard,0.76,4714509.0,Victor Gaudard,http://de.wikipedia.org/wiki/Victor_Gaudard,Victor Gaudard,"['Geboren 1797', 'Gestorben 1871', 'Grossrat (Waadt)', 'Mann', 'Schweizer', 'Stadtpräsident (Lausanne)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Victor Gaudard'],0.0,1.0,1.0
3935.0,23 Fevrier 1731,1731-01-23,SCHWERDT,1.0,Forrer. Hr. Rathsherr Grob. Hr. Stadt-Haubtm.,3935.0,4649089.txt,1781-02,104.0,110.0,Forrer,0.6647,2765488.0,Arnold Forrer,http://de.wikipedia.org/wiki/Arnold_Forrer,Arnold Forrer,"['Geboren 1978', 'Mann', 'Schweizer', 'Schwinger (Schweiz)', 'Teilnehmer bei The Masked Singer Switzerland']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Arnold Forrer', 'Nöldi Forrer']",0.0,1.0,1.0
3978.0,25 Fevrier 1781,1781-01-25,SCHWERDT,1.0,Richter Burlet von Richenburg.,3978.0,4649091.txt,1781-02,216.0,222.0,Burlet,0.7335,2171625.0,Delphyne Burlet,http://de.wikipedia.org/wiki/Delphyne_Burlet,Delphyne Burlet,"['Biathlet (Frankreich)', 'Franzose', 'Frau', 'Geboren 1966', 'Olympiateilnehmer (Frankreich)', 'Teilnehmer der Olympischen Winterspiele 1992', 'Teilnehmer der Olympischen Winterspiele 1994', 'Teilnehmer der Olympischen Winterspiele 2002', 'Weltmeister (Biathlon)']","['http://dbpedia.org/ontology/Biathlete', 'http://dbpedia.org/ontology/WinterSportPlayer', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/Animal']","['Delphyne Burlet', 'Delphyne Heymann-Burlet']",0.0,1.0,1.0
4005.0,26 Fevrier 1731,1731-01-26,SCHWERDT,1.0,Richter Burlet von Richenburg.,4005.0,4649093.txt,1781-02,159.0,165.0,Burlet,0.7283,2332762.0,Jules de Burlet,http://de.wikipedia.org/wiki/Jules_de_Burlet,Jules de Burlet,"['Außenminister (Belgien)', 'Belgier', 'Belgischer Botschafter in Portugal', 'Bürgermeister (Provinz Wallonisch-Brabant)', 'Geboren 1844', 'Gestorben 1897', 'Innenminister (Belgien)', 'Mann', 'Mitglied der Abgeordnetenkammer (Belgien)', 'Premierminister (Belgien)', 'Senator (Belgien)', 'Staatsminister (Belgien)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jules de Burlet'],0.0,1.0,1.0
4030.0,27 Fevrier 1781,1781-01-27,SCHWERDT,1.0,Richter Burlet von Richenburg.,4030.0,4649095.txt,1781-02,159.0,165.0,Burlet,0.7283,2332762.0,Jules de Burlet,http://de.wikipedia.org/wiki/Jules_de_Burlet,Jules de Burlet,"['Außenminister (Belgien)', 'Belgier', 'Belgischer Botschafter in Portugal', 'Bürgermeister (Provinz Wallonisch-Brabant)', 'Geboren 1844', 'Gestorben 1897', 'Innenminister (Belgien)', 'Mann', 'Mitglied der Abgeordnetenkammer (Belgien)', 'Premierminister (Belgien)', 'Senator (Belgien)', 'Staatsminister (Belgien)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jules de Burlet'],0.0,1.0,1.0
4059.0,28 Fevrier 1781,1781-01-28,STORCHEN,2.0,Hr. Michael Greis von Hornhaufen.,4059.0,4649097.txt,1781-02,209.0,222.0,Michael Greis,0.8699,158214.0,Michael Greis,http://de.wikipedia.org/wiki/Michael_Greis,Michael Greis,"['Biathlet (Deutschland)', 'Biathlon-Gesamtweltcupsieger', 'Biathlonnationaltrainer (Polen)', 'Biathlonnationaltrainer (Vereinigte Staaten)', 'Biathlontrainer (Deutschland)', 'Deutscher', 'Deutscher Meister (Biathlon)', 'Europameister (Biathlon)', 'Geboren 1976', 'Mann', 'Olympiasieger (Biathlon)', 'Olympiateilnehmer (Deutschland)', 'Sportler (Allgäu)', 'Sportler des Jahres (Deutschland)', 'Sportsoldat (Bundeswehr)', 'Teilnehmer der Olympischen Winterspiele 2002', 'Teilnehmer der Olympischen Winterspiele 2006', 'Teilnehmer der Olympischen Winterspiele 2010', 'Träger des Silbernen Lorbeerblattes', 'Weltmeister (Biathlon)']","['http://dbpedia.org/ontology/Biathlete', 'http://dbpedia.org/ontology/WinterSportPlayer', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/Animal']",['Michael Greis'],0.0,1.0,1.0
4093.0,2 Martii 1781,1781-03-02,SCHWERDT,1.0,Sayler von Straßburg.,4093.0,4649101.txt,1781-03,158.0,164.0,Sayler,0.7447,6447138.0,Henry B. Sayler,http://de.wikipedia.org/wiki/Henry_B._Sayler,Henry B. Sayler,"['Geboren 1836', 'Gestorben 1900', 'Mann', 'Mitglied der Republikanischen Partei', 'Mitglied des Repräsentantenhauses der Vereinigten Staaten für Indiana', 'Rechtsanwalt (Vereinigte Staaten)', 'Richter (Vereinigte Staaten)', 'US-Amerikaner']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henry B. Sayler'],0.0,1.0,1.0
4136.0,4 Martii 1781,1781-03-04,ADLER,3.0,Joh. Merz von Kaysersheim f. 6.,4136.0,4649103.txt,1781-03,318.0,322.0,Merz,0.6315,116393.0,Hans-Rudolf Merz,http://de.wikipedia.org/wiki/Hans-Rudolf_Merz,Hans-Rudolf Merz,"['Bundespräsident (Schweiz)', 'FDP-Mitglied (Schweiz)', 'Geboren 1942', 'Mann', 'Schweizer', 'Ständerat (Appenzell Ausserrhoden)', 'Vorsteher des Eidgenössischen Finanzdepartements']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Hans-Rudolf Merz'],0.0,1.0,1.0
4175.0,5 Martii 1781,1781-03-05,HIRSCHEN,5.0,Michael Kern von Bamberg f. 3. Musi.,4175.0,4649105.txt,1781-03,535.0,547.0,Michael Kern,0.8064,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
